index,iteration,prompt_index,synthetic_count,n_feedback,output_len,summarization_score,summarization_reason,hallucination_score,hallucination_reason
81,1,1,2,50,816,0.5,"The score is 0.50 because the summary introduces extra information not present in the original text and omits details that the original text can answer, such as specific feedback about long queues and suggestions for improving information dissemination.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the provided contexts, and there are no contradictions, indicating no hallucination."
82,2,0,2,50,713,0.5,"The score is 0.50 because the summary makes definitive claims about the effectiveness of certain actions that the original text only presents as suggestions, leading to contradictions. Additionally, the summary omits specific feedback present in the original text, such as the need for more masks and observations about volunteers, which reduces its completeness.",0.52,"The score is 0.52 because while the actual output aligns with many key points from the context, it omits several important details and suggestions present in the context, leading to partial coverage and moderate risk of hallucination due to missing or unaddressed information."
83,2,1,2,50,1107,0.8,"The score is 0.80 because the summary introduces some minor contradictions by overstating the frequency of crowding and concerns about unequal distribution, which are not explicitly established in the original text. However, it does not add extra information and mostly aligns with the source, making it a fairly good summary overall.",0.04,"The score is 0.04 because the actual output is highly aligned with the context, with only minor omissions regarding specific eligibility beliefs and criteria, resulting in a very low hallucination score."
84,3,0,2,50,686,0.25,"The score is 0.25 because the summary introduces extra solutions and claims about equitable access not present in the original text, and it omits specific feedback and details that the original text provides, such as comments about long queues, busy volunteers, and the desire for reminders. This results in a summary that is incomplete and adds unsupported information.",0.0,"The score is 0.00 because all factual alignments show that the actual output is fully supported by the context, with no contradictions or unsupported claims."
85,3,1,2,50,886,0.75,"The score is 0.75 because the summary overgeneralizes the frequency and scope of restrictions on testing and assistance, which is not fully supported by the original text. However, there is no extra or missing information, so the summary is otherwise accurate.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the provided contexts, and there are no contradictions, indicating no hallucination."
86,4,0,2,50,954,0.4,"The score is 0.40 because the summary introduces unsupported claims about session organization and registration lists, omits key feedback details present in the original text, and fails to answer several specific questions that the original text addresses.",0.1,"The score is 0.10 because while the actual output aligns with the majority of factual details in the context, it omits several key points (e.g., exclusivity of vaccine access, requirement for official documents, and eligibility criteria for support), indicating minor but notable omissions rather than outright hallucinations."
87,4,1,2,50,729,0.4,"The score is 0.40 because the summary introduces contradictions by exaggerating supply shortages and unequal distribution, and adds extra information about community perceptions not present in the original text. Additionally, the summary omits specific feedback and suggestions that the original text provides, reducing its accuracy and completeness.",0.16,"The score is 0.16 because the actual output closely aligns with the majority of factual details in the context, with only a few minor omissions and no significant hallucations or fabrications."
88,5,0,2,50,688,0.6,"The score is 0.60 because the summary introduces unsupported reasons for people leaving the queue and overstates the effectiveness of communication strategies, contradicting the original text. Additionally, the summary omits feedback about reminders and volunteer availability, reducing its completeness and accuracy.",0.36,"The score is 0.36 because the actual output aligns with most factual details in the context, but it omits several important points (e.g., water running out at handwashing stations, testing eligibility, and crowding issues), leading to partial coverage rather than full factual alignment."
89,5,1,2,50,1182,0.8,"The score is 0.80 because the summary generally reflects the original text but introduces some generalizations not supported by the original, such as overstating the prevalence of reported difficulties and opinions. Additionally, the summary omits specific feedback about the usefulness of providing more masks, which the original text addresses.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions or unsupported claims."
90,6,0,2,50,1059,0.5,"The score is 0.50 because the summary introduces several inaccuracies, such as misattributing the cause of missed activities to crowding, incorrectly stating that households requested specific items, and adding unsupported details about eligibility requirements. Additionally, the summary omits feedback about reminders and volunteer availability, reducing its overall fidelity to the original text.",0.0,"The score is 0.00 because there are no contradictions and all factual alignments show the actual output consistently agrees with the context, indicating no hallucination."
91,6,1,2,50,1106,0.8,"The score is 0.80 because the summary exaggerates the prevalence of a belief and introduces a request for information about vaccination schedules not present in the original text. Additionally, the summary omits feedback about sharing announcements through multiple channels. Overall, the summary is mostly accurate but contains some notable discrepancies.",0.12,"The score is 0.12 because the actual output is highly aligned with the context, with numerous factual agreements and only a few omissions of specific details, resulting in a low hallucination score."
92,7,0,2,50,983,0.5555555555555556,"The score is 0.56 because the summary introduces effects and outcomes not directly stated in the original text, such as reducing waiting times or ensuring broader participation, and omits specific feedback present in the original. This reduces the summary's accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output either align with the context or do not contradict it, and there are no contradictions or unsupported claims, indicating no hallucination."
93,7,1,2,50,822,0.1,"The score is 0.10 because the summary introduces multiple pieces of extra information not present in the original text, such as implying frequency or commonality of issues that were only mentioned as isolated incidents. Additionally, the summary omits specific feedback details that the original text provides, such as suggestions for sharing announcements through multiple channels. This significantly reduces the accuracy and completeness of the summary.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions or unsupported claims."
94,8,0,2,50,748,0.4,"The score is 0.40 because, while the summary does not introduce contradictions or extra information, it omits several key details present in the original text, such as specific feedback about the need for more masks, the long registration queue, and the busyness of volunteers, which limits its completeness and usefulness.",0.0,"The score is 0.00 because all factual alignments show that the actual output either agrees with or does not contradict the context, and there are no contradictions, indicating no hallucinations."
95,8,1,2,50,939,0.8,"The score is 0.80 because the summary omits the detail that feedback suggests sharing announcements through multiple channels could help more people receive information. Otherwise, the summary aligns well with the original text.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions, indicating no hallucination."
96,9,0,2,50,789,0.4,"The score is 0.40 because the summary omits several key details present in the original text, such as feedback about reminders before activities, the need for more masks, and volunteers being too busy for questions. This reduces the summary's completeness and usefulness.",0.4,"The score is 0.40 because while the actual output aligns with most factual details from the context, it omits several key points such as hygiene improvements, equitable support distribution, and specific eligibility requirements, indicating moderate hallucination due to these missing or unaddressed facts."
97,9,1,2,50,682,0.2,"The score is 0.20 because, while there are no contradictions or extra information, the summary omits several key details present in the original text, such as specific feedback about reminders, mask distribution, queue length, and communication channels. This significantly reduces the summary's completeness and usefulness.",0.0,"The score is 0.00 because all statements in the actual output are fully supported by the context with no contradictions or unsupported claims, indicating no hallucination."
98,10,0,2,50,686,0.4,"The score is 0.40 because the summary omits several key details present in the original text, such as feedback about reminders before activities, the long queue at registration, and the busyness of volunteers, which limits the summary's completeness and usefulness.",0.4,"The score is 0.40 because while the actual output aligns with many key points from the context, there are several specific concerns and suggestions from the context that it does not address, indicating some omissions but no major fabrications."
99,10,1,2,50,930,0.4,"The score is 0.40 because the summary omits several specific feedback points present in the original text, such as the need for more masks, long registration queues, and suggestions for improving information dissemination. Additionally, the summary introduces the idea that hygiene supplies are insufficient, which is not explicitly stated in the original text. These issues significantly reduce the summary's accuracy and completeness.",0.34,"The score is 0.34 because while the actual output aligns with many factual details from the context, it omits several specific concerns and suggestions present in the context, resulting in some factual gaps but no major fabrications."
100,11,0,2,50,727,0.2,"The score is 0.20 because the summary introduces extra information about organizing separate times for neighborhoods, which is not in the original text, and omits several key details such as feedback about reminders, mask availability, long registration queues, and volunteer busyness, all of which the original text addresses.",0.4,"The score is 0.40 because while the actual output aligns with many contextual facts and recommendations, it omits several key issues and requirements present in the context, such as eligibility criteria, logistical challenges, and specific limitations, leading to partial factual coverage but not significant hallucination."
101,11,1,2,50,717,0.2,"The score is 0.20 because the summary introduces unsupported claims about frequent difficulties and prioritization, and omits several specific feedback points present in the original text, such as suggestions for reminders, mask distribution, queue length, and communication improvements.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions or unsupported claims."
102,12,0,2,50,832,0.4,"The score is 0.40 because the summary contains contradictions by combining separate points from the original text, adds extra information about activity locations not present in the original, and omits several specific feedback details that the original text addresses.",0.0,"The score is 0.00 because there are no contradictions and all factual alignments indicate that the actual output is fully supported by the context, with no evidence of hallucination."
103,12,1,2,50,595,0.0,"The score is 0.00 because the summary fails to include any of the key feedback points present in the original text, such as suggestions for reminders, mask distribution, queue length, communication channels, and volunteer availability. As a result, the summary does not reflect the content or answerable questions from the original text.",0.0,"The score is 0.00 because all statements in the actual output are fully supported by the context, with numerous factual alignments and no contradictions, indicating no hallucination."
104,13,0,2,50,584,0.4,"The score is 0.40 because the summary omits several key details present in the original text, such as feedback about reminders before activities, long queues at registration, and volunteers being too busy to answer questions. This reduces the summary's completeness and usefulness.",0.0,"The score is 0.00 because there are no contradictions and all factual alignments indicate that the actual output is consistent with the provided contexts, with no evidence of hallucination."
105,13,1,2,50,725,0.4,"The score is 0.40 because, while the summary does not introduce contradictions or extra information, it omits several key details present in the original text, such as feedback about reminders before activities, the need for more masks, and the suggestion to use multiple channels for announcements. This limits the summary's completeness and accuracy.",0.0,"The score is 0.00 because all factual statements in the actual output are fully aligned with the provided context, and there are no contradictions or unsupported claims."
106,14,0,2,50,914,0.5,"The score is 0.50 because the summary introduces a requirement for official documents that is not present in the original text, and it omits feedback about mask distribution and communication channels that the original text covers.",0.46,"The score is 0.46 because while the actual output aligns with many factual details from the context, there are several omissions where it fails to address specific claims or perceptions present in the context, leading to partial but not complete factual alignment."
107,14,1,2,50,943,0.0,"The score is 0.00 because the summary introduces several unsupported generalizations about frequency and scale (e.g., 'frequently reported,' 'many people,' 'common,' 'recurring issue') that contradict the original text, which only provides specific instances without indicating prevalence. Additionally, the summary omits several details present in the original text, such as suggestions for reminders, mask distribution, and communication channels, leading to a significant loss of information.",0.26,"The score is 0.26 because while the actual output aligns with most factual details in the context, there are several omissions where specific concerns and requirements mentioned in the context are not addressed, leading to some minor hallucinations."
108,15,0,2,50,884,0.7142857142857143,"The score is 0.71 because the summary introduces extra information not present in the original text, such as eligibility criteria based on knowing someone at the health center or being registered during the first visit, and explicitly attributing crowding and delays to the long queue. However, there are no direct contradictions, so the summary is still fairly accurate but not perfect.",0.3,"The score is 0.30 because while the actual output aligns with most factual details in the context, there are some omissions where relevant context points are not addressed, but there are no clear instances of fabricated or unsupported information."
109,15,1,2,50,822,0.5,"The score is 0.50 because the summary introduces a contradiction by claiming that only certain groups or those with connections are eligible for assistance, which is not supported by the original text. Additionally, the summary omits feedback present in the original text about the value of reminders and sharing announcements through multiple channels.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
110,16,0,2,50,820,0.5714285714285714,"The score is 0.57 because the summary introduces several suggestions and solutions that are not explicitly stated in the original text, such as increasing geographic spread and multi-channel communication, and omits specific feedback present in the original, like the desire for reminders and comments about busy volunteers. This reduces the summary's fidelity to the source.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions or unsupported claims."
111,16,1,2,50,856,0.6666666666666666,"The score is 0.67 because the summary introduces unsupported claims about a lack of regular updates, widespread difficulties accessing sessions, and insufficient supplies, which are not directly stated in the original text. Additionally, the summary omits specific feedback about the need for more masks, reducing its accuracy. However, some relevant points are retained, justifying a moderate score.",0.0,"The score is 0.00 because all statements in the actual output are fully supported by the context, with no contradictions or unsupported claims."
112,17,0,2,50,940,0.6,"The score is 0.60 because, while the summary does not introduce contradictions or extra information, it omits important details present in the original text, such as feedback about reminders before activities and the busyness of volunteers, which reduces its completeness.",0.0,"The score is 0.00 because there are no contradictions between the actual output and the context, and all referenced details are either aligned or not addressed, indicating no hallucinated information."
113,17,1,2,50,885,0.6,"The score is 0.60 because while the summary does not introduce contradictions or extra information, it omits key feedback present in the original text, such as suggestions for sharing announcements through multiple channels and observations about volunteers being very busy, which limits the summary's completeness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
114,18,0,2,50,810,0.5,"The score is 0.50 because the summary incorrectly combines separate eligibility criteria into a single statement, which contradicts the original text. Additionally, the summary omits feedback details present in the original text, such as requests for reminders before activities and for more masks to help with prevention.",0.22,"The score is 0.22 because the actual output closely aligns with the majority of contextual facts, with only a few omissions where specific details from the context were not mentioned, resulting in minor factual gaps but no major hallucinations."
115,18,1,2,50,734,0.25,"The score is 0.25 because the summary omits several key details present in the original text, such as feedback about reminders before activities, the need for more masks to help families follow prevention measures, and the suggestion to share announcements through multiple channels. These omissions significantly reduce the summary's completeness and usefulness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, with no contradictions or unsupported claims present."
116,19,0,2,50,827,0.25,"The score is 0.25 because the summary introduces several pieces of extra information and combines suggestions in ways not present in the original text, which reduces accuracy. Additionally, the summary omits specific feedback and details that the original text provides, making it less comprehensive and reliable.",0.0,"The score is 0.00 because all factual alignments show the actual output consistently matches the context with no contradictions or unsupported claims, indicating no hallucination."
117,19,1,2,50,730,0.75,"The score is 0.75 because the summary introduces extra information about busy volunteers and late announcements that is not present in the original text, and it omits the detail that feedback suggested reminders before activities would be appreciated. Otherwise, the summary aligns well with the original content.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
118,20,0,2,50,1159,0.4444444444444444,"The score is 0.44 because the summary introduces several claims and combinations of suggestions not explicitly stated in the original text, adds extra details (such as 'activity schedules'), and omits specific feedback (like volunteers being too busy for questions), reducing its accuracy and completeness.",0.32,"The score is 0.32 because the actual output is mostly aligned with the context, accurately reflecting key facts and recommendations, but it omits several specific details present in the context, leading to minor factual gaps rather than major hallucinations."
119,20,1,2,50,687,0.3333333333333333,"The score is 0.33 because the summary repeatedly overstates the frequency and scale of issues reported in the original text, such as long queues, unclear information, crowding, and unequal distribution, making the summary less accurate. Additionally, the summary omits some specific feedback present in the original text, reducing its completeness.",0.0,"The score is 0.00 because all factual statements in the actual output are fully aligned with the context and there are no contradictions, indicating no hallucinations."
120,1,0,5,50,757,0.8,"The score is 0.80 because the summary omits the detail that feedback suggests reminders before activities would be appreciated, which reduces its completeness. Otherwise, the summary aligns well with the original text.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucinations."
121,1,1,5,50,1099,0.4,"The score is 0.40 because the summary introduces extra information not present in the original text, such as prioritization based on proximity to main roads and specifying accessibility needs for appointments. Additionally, the summary omits several details that the original text covers, including feedback about reminders, the need for more masks, and volunteers being too busy for questions. These omissions and additions significantly reduce the summary's accuracy and completeness.",0.04,"The score is 0.04 because the actual output is highly aligned with the context, with only minor omissions (not mentioning posters and testing locations) and no significant hallucations or contradictions."
122,2,0,5,50,1299,0.75,"The score is 0.75 because the summary omits the detail that there is feedback indicating more masks would help families follow prevention measures, which reduces its completeness. Otherwise, the summary aligns well with the original text.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, with no contradictions or unsupported claims present."
123,2,1,5,50,917,0.5,"The score is 0.50 because the summary includes extra information about accessibility issues that is not supported by the original text, and it omits specific feedback present in the original, such as the desire for reminders before activities and the need for more masks. This reduces the summary's accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
124,3,0,5,50,755,0.6,"The score is 0.60 because, while the summary does not introduce contradictions or extra information, it omits key feedback present in the original text, such as the desire for reminders before activities and the suggestion to share announcements through multiple channels. This limits the summary's completeness and accuracy.",0.0,"The score is 0.00 because all factual alignments show the actual output is fully consistent with the provided contexts, and there are no contradictions, indicating no hallucination."
125,3,1,5,50,694,0.2,"The score is 0.20 because the summary omits several key details present in the original text, such as feedback about reminders before activities, long registration queues, suggestions for sharing announcements through multiple channels, and observations about busy volunteers. This significantly reduces the summary's completeness and usefulness.",0.0,"The score is 0.00 because all statements in the actual output are fully supported by the context, with numerous factual alignments and no contradictions, indicating no hallucination."
126,4,0,5,50,939,0.4,"The score is 0.40 because the summary contradicts the original text by overstating the effectiveness of communication efforts, and it omits important feedback present in the original text regarding reminders, mask distribution, and volunteer availability.",0.14,"The score is 0.14 because the actual output closely aligns with most factual details in the context, with only a few omissions where it fails to address or clarify specific claims and perceptions, resulting in a low but nonzero hallucination score."
127,4,1,5,50,779,0.4,"The score is 0.40 because the summary omits several key details present in the original text, such as feedback about reminders before activities, the need for more masks to help families follow prevention measures, and the suggestion to share announcements through multiple channels. These omissions reduce the summary's completeness and usefulness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions or unsupported claims."
128,5,0,5,50,1088,0.16666666666666666,"The score is 0.17 because the summary introduces substantial extra information not present in the original text, such as feedback from multiple regions, specific suggestions for improving communication, and details about community concerns and proposed solutions. Additionally, the summary omits answers to questions that the original text addresses, such as requests for reminders, more masks, and observations about volunteers being too busy. These issues significantly reduce the summary's fidelity to the original content.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, with no contradictions or unsupported claims present."
129,5,1,5,50,781,0.4,"The score is 0.40 because the summary introduces extra information not supported by the original text and omits several specific feedback points that the original text addresses, such as suggestions for reminders, mask distribution, and communication channels. This results in a summary that is incomplete and partially inaccurate.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
130,6,0,5,50,680,0.6,"The score is 0.60 because, while the summary does not introduce contradictions or extra information, it omits important details present in the original text, such as feedback about the need for more masks and the busyness of volunteers, which limits its completeness.",0.28,"The score is 0.28 because the actual output aligns with most factual details from the context, but it omits several specific concerns and suggestions, leading to minor hallucinations due to incomplete coverage."
131,6,1,5,50,643,0.2,"The score is 0.20 because the summary omits several key details present in the original text, such as specific feedback about mask distribution, queue length, communication channels, and volunteer availability. This significantly reduces the summary's completeness and usefulness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
132,7,0,5,50,616,0.2,"The score is 0.20 because the summary contains several contradictions, such as stating requirements as facts when the original text only mentions beliefs, and it asserts outcomes that are only suggested in the original. Additionally, the summary introduces extra information not present in the original text and omits specific feedback and details that the original provides, resulting in a low-quality summarization.",0.0,"The score is 0.00 because all factual alignments show the actual output is consistent with the context, and there are no contradictions or unsupported statements."
133,7,1,5,50,828,0.5,"The score is 0.50 because while the summary does not introduce contradictions or extra information, it omits key details present in the original text, such as feedback about the need for more masks and the suggestion to share announcements through multiple channels. This limits the summary's completeness and accuracy.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims present."
134,8,0,5,50,1041,0.6,"The score is 0.60 because while the summary does not introduce contradictions or extra information, it omits important details present in the original text, such as feedback about the need for more masks and the busyness of volunteers, which limits its completeness.",0.38,"The score is 0.38 because while the actual output aligns with most factual details from the context, it omits several key points such as the need for hygiene supplies, specific eligibility requirements, and issues with information delivery, resulting in partial coverage and some factual gaps."
135,8,1,5,50,870,0.8,"The score is 0.80 because the summary is accurate and concise, with no contradictions or extraneous information, but it omits the detail about feedback suggesting that sharing announcements through multiple channels could help more people receive information.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions or unsupported claims."
136,9,0,5,50,743,0.6,"The score is 0.60 because the summary introduces extra information not present in the original text, such as claims about ensuring timely information and references to disability-related support and district authority approval. Additionally, the summary omits details that the original text can answer, like feedback about long queues and busy volunteers. However, there are no direct contradictions, which helps maintain some accuracy.",0.2,"The score is 0.20 because the actual output aligns with most factual details in the context, addressing key issues and providing relevant suggestions, but it omits some specific concerns and does not address all contradictions, resulting in a small degree of hallucination."
137,9,1,5,50,1065,0.6,"The score is 0.60 because the summary introduces a contradiction by attributing the suggestion for separate times specifically to improving specialized support for people with disabilities, which was not stated in the original text. Additionally, the summary omits some feedback present in the original text, such as the desire for reminders before activities and the suggestion to use multiple channels for announcements.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims present."
138,10,0,5,50,1223,0.8,"The score is 0.80 because the summary omits the detail about feedback indicating that more masks would help families follow prevention measures, which is present in the original text. Otherwise, the summary aligns well with the original content.",0.24,"The score is 0.24 because while the actual output aligns with most factual details in the context, there are several omissions where it fails to mention specific issues and requests present in the context, indicating minor but notable gaps rather than fabricated information."
139,10,1,5,50,911,1.0,The score is 1.00 because the summary accurately reflects the original text without introducing contradictions or extra information. Excellent summarization quality.,0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucinations."
140,11,0,5,50,961,0.42857142857142855,"The score is 0.43 because the summary contains a key contradiction by presenting a rumor as fact, adds causal links and details not present in the original text, and omits specific feedback that the original text provides. These issues significantly reduce the summary's accuracy and completeness.",0.5,"The score is 0.50 because while the actual output aligns with many key factual details from the context, there are also numerous omissions where important context points are not addressed, leading to partial coverage but no clear evidence of fabricated or hallucinated information."
141,11,1,5,50,1020,0.8,"The score is 0.80 because the summary omits the detail about feedback indicating that more masks would help families follow prevention measures, which is present in the original text. Otherwise, the summary aligns well with the original content.",0.02,"The score is 0.02 because the actual output closely aligns with nearly all factual details from the context, with only one minor omission regarding the suggestion for more volunteers to reduce waiting times."
142,12,0,5,50,1253,0.6,"The score is 0.60 because the summary overstates the effectiveness of communication methods, claiming they ensure all households are reached, which contradicts the original text's more cautious language. Additionally, the summary omits specific feedback about reminders and registration queues that the original text provides, reducing its completeness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions or unsupported claims."
143,12,1,5,50,671,0.4,"The score is 0.40 because the summary omits several key details present in the original text, such as feedback about reminders before activities, the suggestion to share announcements through multiple channels, and observations about volunteers being busy. This limits the summary's completeness and usefulness.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
144,13,0,5,50,923,0.25,"The score is 0.25 because the summary presents suggestions and feedback from the original text as confirmed facts, adding extra information and overstating the effectiveness of proposed actions. Additionally, the summary omits specific feedback details present in the original text, such as requests for reminders, more masks, and multi-channel announcements.",0.3,"The score is 0.30 because while the actual output aligns with most factual details from the context, there are several omissions where it fails to address specific claims or issues (e.g., physical accessibility, perceptions of unequal distribution, and timing of activities), resulting in some contradictions but no major fabrications."
145,13,1,5,50,834,0.5,"The score is 0.50 because the summary omits key feedback details present in the original text, such as the desire for reminders before activities and the suggestion that more masks would help families follow prevention measures. This reduces the summary's completeness and accuracy.",0.1,"The score is 0.10 because the actual output closely aligns with the majority of factual details in the context, with only minor omissions regarding specific suggestions (e.g., physical accessibility, clear signs, and directions), indicating a low level of hallucination."
146,14,0,5,50,1117,0.2,"The score is 0.20 because the summary omits several key details present in the original text, such as feedback about reminders before activities, the need for more masks, long registration queues, and volunteers being too busy for questions. This significantly reduces the summary's completeness and usefulness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions or unsupported claims."
147,14,1,5,50,702,0.4,"The score is 0.40 because, while the summary does not introduce contradictions or extra information, it omits several key details present in the original text, such as specific feedback about reminders, mask distribution, and communication channels. This limits the summary's completeness and usefulness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions, indicating no hallucination."
148,15,0,5,50,1107,0.6,"The score is 0.60 because the summary incorrectly presents a rumor as a fact, which contradicts the original text, and omits some feedback details that the original text provides. However, there is no extra information added, so the summary partially reflects the source but with notable issues.",0.14,"The score is 0.14 because the actual output aligns with nearly all factual details from the context, with only minor omissions and no significant contradictions or fabricated information."
149,15,1,5,50,729,0.4,"The score is 0.40 because the summary introduces a contradiction by stating unequal distribution of support as a reported fact, which is not supported by the original text. Additionally, the summary omits several specific pieces of feedback present in the original text, such as suggestions for reminders before activities, requests for more masks, and recommendations to use multiple channels for announcements. These omissions and the contradiction significantly reduce the summary's accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
150,16,0,5,50,1082,0.5,"The score is 0.50 because the summary omits key feedback present in the original text, such as the desire for reminders before activities and the observation that volunteers were very busy, making it hard to ask questions. This reduces the summary's completeness and usefulness.",0.3,"The score is 0.30 because while the actual output aligns with most factual details in the context, there are several omissions where it fails to address specific limitations, perceptions, or logistical issues mentioned in the context. These omissions indicate minor hallucinations due to incomplete coverage, resulting in a moderate hallucination score."
151,16,1,5,50,862,0.75,"The score is 0.75 because the summary omits some details present in the original text, such as feedback about the appreciation of reminders before activities. However, there are no contradictions or extraneous information, indicating a generally accurate but somewhat incomplete summary.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions or unsupported claims."
152,17,0,5,50,904,0.5,"The score is 0.50 because the summary introduces extra information not present in the original text, such as guaranteeing equal access and difficulties caused by building steps, and omits answers to questions about feedback on mask distribution and volunteer availability. However, there are no direct contradictions, indicating partial alignment.",0.26,"The score is 0.26 because the actual output aligns with most factual details from the context, but it omits or fails to address several specific concerns and claims present in the context, leading to some minor hallucinations or gaps."
153,17,1,5,50,1110,0.9090909090909091,"The score is 0.91 because the summary closely matches the original text, with only minor extra information added that is not explicitly stated in the original. Overall, the summary is highly accurate and faithful to the source.",0.12,"The score is 0.12 because the actual output mostly aligns with the context, with only a few minor omissions or contradictions regarding specific eligibility criteria and selective assistance, indicating low but not zero hallucination."
154,18,0,5,50,1397,0.4,"The score is 0.40 because, while the summary does not introduce contradictions or extra information, it omits several key details present in the original text, such as feedback about reminders before activities, the need for more masks, and observations about volunteer availability. These omissions significantly reduce the summary's completeness and usefulness.",0.14,"The score is 0.14 because the actual output aligns with the vast majority of contextual facts, with only a few minor omissions (e.g., vaccination schedules, mask and hygiene supply distribution, poster visibility/readability, and testing availability). There are no fabricated or contradictory statements, so hallucination is low."
155,18,1,5,50,1224,0.38461538461538464,"The score is 0.38 because the summary contains several exaggerations and misrepresentations of the original text, such as overstating the prevalence of certain issues and combining or misattributing feedback across locations. It also introduces extra information not present in the original, and omits specific feedback that the original text addresses, resulting in a summary that is only partially accurate and misses important nuances.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinations."
156,19,0,5,50,887,0.4,"The score is 0.40 because the summary introduces a guarantee about communication effectiveness not supported by the original text, adds details about distancing difficulties not mentioned, and omits several specific feedback points present in the original text. These issues significantly reduce the summary's accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
157,19,1,5,50,813,0.8,"The score is 0.80 because the summary includes extra information about eligibility requirements not present in the original text and omits the detail that feedback suggested sharing announcements through multiple channels could help more people. However, there are no direct contradictions, indicating the summary is generally accurate but misses some specifics.",0.0,"The score is 0.00 because all factual alignments show that the actual output is fully supported by the context, with no contradictions or unsupported claims present."
158,20,0,5,50,1499,0.6,"The score is 0.60 because the summary omits important details present in the original text, such as feedback about the need for more masks and the volunteers' busyness, which limits the summary's completeness and usefulness.",0.0,The score is 0.00 because there are no contradictions and all factual alignments show the actual output is fully consistent with the provided contexts.
159,20,1,5,50,564,0.2,"The score is 0.20 because the summary omits several key details present in the original text, such as specific feedback about reminders, mask distribution, communication channels, and volunteer availability. This significantly reduces the summary's completeness and usefulness.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the contexts, indicating the output is fully grounded in the provided evidence."
160,1,0,10,50,859,0.6,"The score is 0.60 because the summary introduces extra information about accessibility that is not supported by the original text, and it omits details about feedback on reminders and volunteer availability, reducing its completeness and accuracy.",0.0,"The score is 0.00 because all factual alignments show the actual output is fully consistent with the context, and there are no contradictions or unsupported claims."
161,1,1,10,50,1126,0.4,"The score is 0.40 because the summary introduces unsupported claims about official documents and geographic eligibility, while omitting several specific feedback points present in the original text, such as suggestions for reminders, mask distribution, and communication channels. These issues significantly reduce the summary's accuracy and completeness.",0.0,"The score is 0.00 because all factual statements in the actual output are fully aligned with the context, and there are no contradictions or unsupported claims."
162,2,0,10,50,813,0.2,"The score is 0.20 because the summary introduces extra references (CMR_20220111_628, CMR_20220111_600, CMR_20220111_638) not found in the original text, and omits several key points that the original text addresses, such as feedback about reminders, mask availability, long queues, and volunteer busyness. This results in a summary that is incomplete and includes unsupported information.",0.38,"The score is 0.38 because the actual output mostly aligns with the context, as shown by numerous factual alignments, but there are several omissions where key context points are not addressed, leading to a moderate hallucination score."
