index,iteration,prompt_index,synthetic_count,n_feedback,output_len,summarization_score,summarization_reason,hallucination_score,hallucination_reason
75,11,1,1,50,2491,0.3333333333333333,"The score is 0.33 because the summary contains significant contradictions, such as misattributing the likelihood of receiving support to poverty and transportation access instead of proximity to the main road, and introduces several pieces of extra information not present in the original text, including references to elderly individuals, limited English proficiency, and the number of feedback forms. These issues reduce the summary's accuracy and faithfulness to the original content.",0.3,"The score is 0.30 because the actual output aligns with most factual details from the context, but it omits several specific points (e.g., eligibility criteria, hygiene kit distribution, signage, and punctuality), resulting in partial coverage and some factual gaps rather than outright hallucinations."
76,13,1,1,50,2049,0.2,"The score is 0.20 because the summary introduces several pieces of extra information not present in the original text, such as specific numbers and IDs, and it contradicts the original text by mentioning disability support and volunteer suggestions that were not discussed. Additionally, the summary omits key feedback details that the original text provides, such as suggestions for reminders, masks, and communication channels, resulting in a low-quality summarization.",0.0,"The score is 0.00 because all factual alignments show that the actual output is fully consistent with the context, and there are no contradictions, indicating no hallucination."
77,15,1,1,50,1665,0.5,"The score is 0.50 because the summary introduces extra information and interpretations not present in the original text, such as systemic barriers and organizational commitments, and omits specific feedback found in the original, like requests for reminders and more masks. This reduces the summary's accuracy and completeness.",0.18,"The score is 0.18 because the actual output aligns with the majority of factual details in the context, with only a few minor omissions or contradictions, indicating low but not zero hallucination."
78,17,1,1,50,2271,0.0,"The score is 0.00 because the summary introduces substantial extra information not present in the original text, such as specific feedback form codes, psychological impacts, and references to marginalized groups, while also failing to address several details that the original text covers, such as suggestions for reminders, mask distribution, and communication channels.",0.0,"The score is 0.00 because all factual alignments show that the actual output is fully supported by the context, with no contradictions or unsupported claims present."
79,19,1,1,50,2289,0.2,"The score is 0.20 because the summary introduces several pieces of extra information not present in the original text, such as feedback forms, analysis, and impacts on vulnerable groups, and also contradicts the original text by stating there were not enough volunteers, which was not explicitly mentioned. Additionally, the summary omits specific feedback details that the original text provides, resulting in a low summarization quality.",0.76,"The score is 0.76 because, although there are several factual alignments between the actual output and the context, there are numerous contradictions where key contextual details and suggestions are omitted or not referenced, indicating significant gaps and partial hallucination."
80,1,1,2,50,2283,0.0,"The score is 0.00 because the summary introduces substantial extra information not present in the original text and omits key details that the original text can answer, resulting in a summary that does not accurately reflect the source material.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the provided contexts, with no contradictions or unsupported claims, indicating no hallucination."
81,3,1,2,50,2556,0.3333333333333333,"The score is 0.33 because the summary contains several pieces of extra information not present in the original text, overstates the prevalence of certain feedback, and omits details that the original text can answer, such as specific feedback about reminders and volunteer availability. These issues significantly reduce the summary's accuracy and faithfulness to the source.",0.48,"The score is 0.48 because while the actual output aligns with many factual details from the context, it omits several specific points and suggestions, resulting in partial coverage and moderate hallucination risk."
82,5,1,2,50,2233,0.0,"The score is 0.00 because the summary introduces significant extra information not present in the original text and omits key details that the original text can answer, resulting in a highly inaccurate and unfaithful representation.",0.48,"The score is 0.48 because while there are numerous factual alignments between the actual output and the context, there are also several omissions where the actual output fails to mention specific details present in the context, leading to partial coverage and moderate risk of hallucination."
83,7,1,2,50,2213,0.0,"The score is 0.00 because the summary introduces substantial extra information not present in the original text and omits key feedback details that the original text can answer, resulting in a highly inaccurate and unfaithful summarization.",0.0,"The score is 0.00 because all factual alignments show that the actual output is fully supported by the context, with no contradictions or unsupported claims present."
84,9,1,2,50,2358,0.0,"The score is 0.00 because the summary introduces substantial extra information not present in the original text and omits key details that the original text can answer, resulting in a highly inaccurate and unfaithful summarization.",0.5,"The score is 0.50 because while the actual output aligns with many key facts from the context, it omits a significant number of important details and suggestions present in the context, resulting in partial coverage and moderate risk of omission-based hallucination."
85,11,1,2,50,2504,0.4,"The score is 0.40 because the summary introduces several pieces of extra information not present in the original text, such as the number of feedback forms and specific challenges related to technology access. Additionally, the summary omits answers to questions that the original text addresses, such as feedback about reminders, masks, and volunteer availability. However, there are no direct contradictions, which is a positive aspect.",0.38,"The score is 0.38 because the actual output aligns with most factual details from the context, but it omits several specific points and suggestions, leading to partial coverage and some factual gaps."
86,13,1,2,50,2487,0.4,"The score is 0.40 because the summary introduces several pieces of extra information not present in the original text, such as specific demographic details, ID references, and issues like accessibility features and transportation affordability. Additionally, the summary omits feedback about reminders and multi-channel announcements that the original text contains. These issues significantly reduce the summary's fidelity to the source.",0.46,"The score is 0.46 because while the actual output aligns with many factual details from the context, it omits several specific claims and suggestions present in the context, leading to partial coverage and some unaddressed points, but without introducing false information."
87,15,1,2,50,2354,0.25,"The score is 0.25 because the summary introduces substantial extra information not present in the original text and omits several key details that the original text can answer, such as specific feedback about reminders, communication channels, and volunteer availability. This significantly reduces the summary's fidelity to the source.",0.36,"The score is 0.36 because the actual output mostly aligns with the context, referencing many factual details, but it omits several specific concerns and suggestions present in the context, resulting in moderate hallucination."
88,17,1,2,50,2218,0.0,"The score is 0.00 because the summary introduces substantial extra information not present in the original text and omits key details that the original text can answer, resulting in a highly inaccurate and unfaithful summarization.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucinations."
89,19,1,2,50,2424,0.4,"The score is 0.40 because the summary introduces several pieces of extra information not present in the original text, such as references to specific groups (elderly, disabled, low-income), health disparities, and operational details like the number of feedback forms and volunteer busyness. Additionally, the summary omits feedback about reminders and multi-channel announcements, which the original text addresses. These issues significantly reduce the summary's fidelity to the source.",0.6,"The score is 0.60 because while the actual output aligns with many factual details from the context, it omits a significant number of important points and suggestions, leading to partial coverage and moderate risk of hallucination."
90,1,1,5,50,2011,0.125,"The score is 0.12 because the summary introduces substantial extra information about specific vulnerable groups and health disparities that is not present in the original text, and it omits at least one answerable question from the original. While there are no direct contradictions, the addition of unsupported details and omission of answerable content significantly reduce the summary's fidelity to the source.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
91,3,1,5,50,2104,0.0,"The score is 0.00 because the summary introduces substantial extra information not present in the original text, such as specific references to vulnerable populations, feedback form IDs, and detailed demographic impacts. Additionally, the summary omits key feedback present in the original text, such as suggestions for reminders, requests for more masks, and recommendations for multi-channel announcements. These issues result in a summary that is neither faithful nor complete.",0.28,"The score is 0.28 because the actual output aligns with most factual details in the context, but it omits several specific issues and requirements mentioned in the contradictions, indicating some minor omissions but no major hallucinations."
92,5,1,5,50,2219,0.0,"The score is 0.00 because the summary introduces substantial extra information not present in the original text, such as specific numbers of feedback forms, detailed codes, and additional context about vulnerable groups, while also failing to address several points that the original text covers, including specific feedback and suggestions. This results in a summary that does not accurately reflect the original content.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the provided contexts, with no contradictions or unsupported claims, indicating no hallucination."
93,7,1,5,50,2208,0.1111111111111111,"The score is 0.11 because the summary introduces substantial extra information not present in the original text, such as specific numbers, demographic details, and recommendations, while omitting key feedback points that the original text addresses. This significantly reduces the summary's fidelity to the source.",0.16,"The score is 0.16 because the actual output aligns with the vast majority of factual details in the context, with only a few minor omissions regarding specific eligibility rules, document requirements, and rumors, resulting in a low hallucination score."
94,9,1,5,50,2164,0.0,"The score is 0.00 because the summary introduces significant extra information not present in the original text, such as specific numbers, affected groups, and detailed emotional responses, while omitting details that the original text contains. This results in a summary that is not faithful to the source material.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions, indicating no hallucination."
95,11,1,5,50,2128,0.125,"The score is 0.12 because the summary introduces substantial extra information not present in the original text and omits key feedback details that the original text provides, resulting in a poor representation of the source material.",0.54,"The score is 0.54 because while the actual output aligns with many factual details from the context, it omits several specific points and solutions mentioned in the context, resulting in partial coverage and moderate hallucination."
96,13,1,5,50,2306,0.25,"The score is 0.25 because the summary introduces substantial extra information not present in the original text and omits several specific details that the original text can answer, resulting in a low-quality summarization.",0.2,"The score is 0.20 because the actual output aligns with most factual details in the context, but it omits several specific requirements and events, such as official document requirements, physical barriers, crowding, and certain eligibility rules, leading to minor hallucinations."
97,15,1,5,50,2376,0.36363636363636365,"The score is 0.36 because the summary introduces significant extra information not present in the original text, such as specific numbers of feedback forms, demographic details, and references to particular feedback codes. Additionally, the summary omits details that the original text provides, such as suggestions for reminders before activities and requests for more masks. These issues substantially reduce the summary's fidelity to the original text.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the provided contexts, and there are no contradictions, indicating no hallucination."
98,17,1,5,50,2265,0.0,"The score is 0.00 because the summary introduces substantial extra information not present in the original text and omits key details that the original text provides, resulting in a summary that is neither accurate nor faithful to the source.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating no hallucinations."
99,19,1,5,50,2444,0.36363636363636365,"The score is 0.36 because the summary introduces substantial extra information not present in the original text, such as details about older adults, individuals with limited English proficiency, and exacerbation of health disparities. Additionally, the summary omits specific feedback present in the original text, such as requests for reminders before activities, more masks, and suggestions for sharing announcements through multiple channels. These issues significantly reduce the summary's fidelity to the original content.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions or unsupported claims."
100,1,1,10,50,2228,0.2,"The score is 0.20 because the summary introduces significant extra information not present in the original text, such as specific numbers, detailed analysis, and claims about vulnerable groups and volunteer burnout. Additionally, the summary omits several concrete feedback points that the original text addresses, reducing its accuracy and completeness.",0.0,"The score is 0.00 because all factual alignments show that the actual output is fully supported by the context, with no contradictions or unsupported claims."
101,3,1,10,50,1174,0.0,"The score is 0.00 because the summary introduces significant extra information not present in the original text, such as specific impacts on marginalized groups and health risks, and omits key feedback and suggestions found in the original text. This results in a summary that does not accurately reflect the original content.",0.0,"The score is 0.00 because all factual alignments show the actual output is fully supported by the context, with no contradictions present."
102,5,1,10,50,2545,0.4,"The score is 0.40 because the summary introduces substantial extra information not present in the original text and omits several specific feedback points that the original text addresses, reducing its accuracy and completeness.",0.6,"The score is 0.60 because while the actual output aligns with many key facts from the context, it omits numerous specific eligibility criteria, logistical details, and recommendations present in the context, resulting in partial factual coverage and several unaddressed contradictions."
103,7,1,10,50,1416,0.2,"The score is 0.20 because the summary introduces significant extra information not present in the original text, such as specific references to people with disabilities, low-income individuals, and underrepresented groups facing particular barriers, which were not mentioned. Additionally, the summary omits several details that the original text covers, such as feedback about reminders, mask distribution, communication channels, and volunteer availability. This results in a summary that is not faithful to the original content.",0.22,"The score is 0.22 because the actual output closely aligns with most factual details in the context, with only minor omissions of specific suggestions or issues, indicating low hallucination and high factual consistency."
104,9,1,10,50,2249,0.1,"The score is 0.10 because the summary introduces significant contradictions and adds substantial extra information not present in the original text, while also omitting key details that the original text can answer. This results in a summary that is largely inaccurate and incomplete compared to the source material.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating no hallucination."
105,11,1,10,50,1856,0.5,"The score is 0.50 because the summary introduces contradictions (claiming a lack of handwashing stations instead of just running out of water), adds unsupported details (such as analysis of feedback forms, number of individuals reporting issues, and demographics), and omits specific feedback present in the original text (like requests for reminders and more masks).",0.62,"The score is 0.62 because while the actual output aligns with many factual details from the context, it omits a significant number of specific concerns and suggestions mentioned in the contradictions list, indicating moderate hallucination due to incomplete coverage."
106,13,1,10,50,2273,0.2,"The score is 0.20 because the summary introduces substantial extra information not present in the original text and omits answers to specific questions that the original text addresses, significantly reducing its accuracy and completeness.",0.72,"The score is 0.72 because, despite numerous factual alignments, there are many contradictions where the actual output omits key details from the context, indicating significant missing information and partial coverage."
107,15,1,10,50,2134,0.14285714285714285,"The score is 0.14 because the summary introduces significant extra information not present in the original text, such as references to specific populations and disproportionate effects, and contradicts the original text regarding beliefs about COVID-19 testing availability. Additionally, the summary omits several details that the original text can answer, such as feedback on reminders, mask distribution, and communication channels. These issues greatly reduce the summary's accuracy and completeness.",0.0,"The score is 0.00 because there are no contradictions and all factual alignments either agree with the context or do not introduce unsupported information, indicating no hallucination."
108,17,1,10,50,2133,0.25,"The score is 0.25 because the summary introduces significant extra information not present in the original text, such as specific numbers of feedback forms and explicit statements about impacts on vulnerable populations, and omits details that the original text can answer, like feedback on reminders, communication channels, and volunteer availability. This reduces the summary's fidelity to the source.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating that the output is fully grounded in the provided information with no hallucinations."
109,19,1,10,50,2653,0.0,"The score is 0.00 because the summary introduces substantial extra information not present in the original text and omits key details that the original text can answer, resulting in a highly inaccurate and unfaithful summarization.",0.26,"The score is 0.26 because the actual output aligns with the majority of factual details from the context, with only a few omissions or contradictions where specific concerns were not addressed, resulting in a low but non-zero hallucination score."
110,1,1,20,50,2504,0.0,"The score is 0.00 because the summary introduces significant extra information not present in the original text and omits key details that the original text can answer, resulting in a summary that does not accurately reflect the source material.",0.52,"The score is 0.52 because while the actual output aligns with most factual details from the context, it omits several important points and suggested improvements, leading to partial coverage and moderate risk of hallucination."
111,3,1,20,50,2167,0.6,"The score is 0.60 because the summary introduces several pieces of extra information not present in the original text, such as the number of feedback forms, impacts on low-income individuals, and challenges for those with limited English proficiency. Additionally, the summary omits answers to some questions that the original text addresses, such as feedback about reminders and volunteer availability. However, there are no direct contradictions, which helps maintain a moderate score.",0.0,"The score is 0.00 because all statements in the actual output either align with the context or do not contradict it, and there are no contradictions or unsupported claims."
112,5,1,20,50,2415,0.25,"The score is 0.25 because the summary introduces several pieces of extra information not present in the original text, such as analysis of feedback forms, specific challenges for people with disabilities, and issues faced by families in remote areas. It also combines separate beliefs from the original text into a single, inaccurate claim, resulting in contradictions. Additionally, the summary omits feedback present in the original text, such as requests for reminders, more masks, and multi-channel announcements.",0.2,"The score is 0.20 because the actual output aligns with most factual details from the context, but omits several specific points, resulting in minor factual gaps rather than major hallucinations."
113,7,1,20,50,1874,0.36363636363636365,"The score is 0.36 because the summary introduces substantial extra information not present in the original text, such as claims about disproportionate effects on marginalized groups and specific references to people with disabilities, non-native speakers, and other demographics. Additionally, the summary omits details that the original text can answer, such as suggestions for improving information dissemination. These issues significantly reduce the summary's fidelity to the source.",0.14,"The score is 0.14 because the actual output is highly aligned with the context, with only a few minor omissions (e.g., handwashing stations, signage, specific eligibility requirements) and no major contradictions or fabricated information."
114,9,1,20,50,2591,0.4166666666666667,"The score is 0.42 because the summary introduces several pieces of extra information not present in the original text, such as the number of feedback forms and specific impacts on certain groups, and it also contradicts the original text regarding the focus on neighborhoods with higher concentrations of vulnerable populations. Additionally, the summary omits answers to some questions that the original text addresses, such as feedback about mask distribution and volunteer availability.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
115,11,1,20,50,2567,0.25,"The score is 0.25 because the summary introduces substantial extra information and interpretations not present in the original text, such as specific aims, group impacts, and recommendations, while omitting concrete feedback details that the original text provides. This significantly reduces the summary's fidelity to the source.",0.39215686274509803,"The score is 0.39 because while the actual output aligns with the majority of factual points from the context, there are several notable omissions where key details and solutions present in the context are not mentioned, indicating partial coverage and some factual incompleteness but no major fabrications."
116,13,1,20,50,2568,0.0,"The score is 0.00 because the summary introduces substantial extra information not present in the original text and omits key details that the original text can answer, resulting in a highly inaccurate and unfaithful summarization.",0.38,"The score is 0.38 because while the actual output aligns with most factual details from the context, it omits several specific eligibility criteria, requirements, and suggestions, resulting in partial coverage and some factual gaps."
117,15,1,20,50,2206,0.25,"The score is 0.25 because the summary introduces substantial extra information not present in the original text, such as specific demographic impacts and form codes, and omits several details that the original text covers, including feedback about reminders, announcement channels, and volunteer availability. This significantly reduces the summary's fidelity to the source.",0.26,"The score is 0.26 because the actual output aligns with most factual details in the context, with only a few omissions or contradictions where specific requirements, eligibility criteria, or timing issues were not mentioned. There are no clear hallucinations, but the missing references to some context details slightly increase the score."
118,17,1,20,50,2354,0.2727272727272727,"The score is 0.27 because the summary introduces substantial extra information not present in the original text, such as specific references to marginalized groups, analysis of feedback forms, and rankings of concerns. Additionally, the summary omits details that the original text can answer, like feedback about masks and communication channels. These issues significantly reduce the summary's fidelity to the source.",0.64,"The score is 0.64 because while there are several factual alignments between the actual output and the context, there are also numerous contradictions where key contextual details are omitted or not referenced, indicating a moderate level of hallucination."
119,19,1,20,50,2352,0.2222222222222222,"The score is 0.22 because the summary introduces substantial extra information not present in the original text and omits specific feedback details that the original text provides, resulting in a poor representation of the source material.",0.42,"The score is 0.42 because while the actual output aligns with many key factual points from the context, it omits several specific details and suggestions present in the context, resulting in partial coverage and moderate risk of hallucination."
120,2,0,0,50,3122,0.2727272727272727,"The score is 0.27 because the summary introduces substantial extra information not present in the original text, such as references to bias, marginalized communities, systemic barriers, and AI recommendations, while omitting specific feedback and details that the original text can answer. This significantly reduces the summary's fidelity and accuracy.",0.2,"The score is 0.20 because the actual output aligns with most context points, accurately reflecting key facts and recommendations, but omits several specific details and eligibility criteria present in the context, resulting in minor factual gaps rather than major hallucinations."
121,4,0,0,50,3098,0.4,"The score is 0.40 because the summary introduces significant extra information not present in the original text, such as specific references to vulnerable groups, barriers, and detailed recommendations, while omitting key feedback points that the original text addresses. This reduces the summary's accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions or unsupported claims."
122,6,0,0,50,2416,0.2,"The score is 0.20 because the summary introduces substantial extra information not present in the original text, such as AI analysis, recommendations, and accessibility measures, while omitting specific feedback and details that the original text provides. This results in a summary that is largely inaccurate and incomplete compared to the source.",0.58,"The score is 0.58 because while the actual output aligns with many context points regarding communication, accessibility, and information dissemination, it omits several specific details about hygiene, registration restrictions, session scheduling, and perceptions of support, leading to moderate factual gaps and partial coverage."
123,8,0,0,50,2313,0.0,"The score is 0.00 because the summary introduces substantial extra information not present in the original text and omits key feedback details that the original text can answer, resulting in a summary that does not accurately reflect the source material.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating that the output is fully grounded in the provided information with no hallucinations."
124,10,0,0,50,3096,0.2222222222222222,"The score is 0.22 because the summary introduces significant extra information not present in the original text, such as references to marginalized communities, health disparities, and specific communication channels, while also contradicting details about handwashing stations. Additionally, the summary omits feedback present in the original text, such as requests for reminders, more masks, and comments on volunteer availability, resulting in a low-quality summarization.",0.0,"The score is 0.00 because all statements in the actual output align with the provided contexts and there are no contradictions, indicating no hallucinated or unsupported information."
125,12,0,0,50,2475,0.4,"The score is 0.40 because the summary introduces substantial extra information, such as AI analysis, feedback forms by code, and specific recommendations, none of which are present in the original text. Additionally, the summary omits key details that the original text provides, such as specific feedback about long queues, the need for more masks, and volunteers being too busy, reducing its overall accuracy and completeness.",0.14,"The score is 0.14 because the actual output mostly aligns with the context, addressing logistical and informational issues, but omits several specific concerns (e.g., hygiene supplies, registration limitations, vaccine access, poster visibility, and testing criteria), resulting in minor hallucination."
126,14,0,0,50,2244,0.2,"The score is 0.20 because the summary introduces extra information about health disparities and technology access not present in the original text, and omits several specific feedback points that the original text addresses, such as suggestions for reminders, mask distribution, communication channels, and volunteer availability.",0.26,"The score is 0.26 because the actual output aligns with most factual details from the context, but it omits several specific points such as reminders, visibility of posters, and requirements for assistance, indicating minor omissions rather than major hallucinations."
127,16,0,0,50,3053,0.0,"The score is 0.00 because the summary introduces multiple unsupported claims about vulnerable groups, health disparities, and specific recommendations not found in the original text, while also omitting key feedback present in the original. This results in a summary that is highly inaccurate and unfaithful to the source material.",0.0,"The score is 0.00 because all factual alignments indicate that the actual output is fully supported by the context, with no contradictions or unsupported claims present."
128,18,0,0,50,2616,0.5,"The score is 0.50 because the summary introduces several details not present in the original text, such as specific references to low-income households, people with disabilities, and marginalized groups, while omitting some feedback and logistical issues mentioned in the original. This reduces the summary's accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims."
129,20,0,0,50,2481,0.4,"The score is 0.40 because the summary introduces significant extra information not present in the original text, such as details about vulnerable populations, language barriers, and systemic inequalities, while omitting specific feedback and suggestions that the original text provides. This reduces the summary's fidelity and completeness.",0.18,"The score is 0.18 because the actual output is highly aligned with the context, with numerous factual agreements and only a few omissions (contradictions) where relevant details were not mentioned, but no evidence of fabricated or incorrect information."
130,2,0,1,50,2564,0.25,"The score is 0.25 because the summary introduces significant extra information not present in the original text, such as references to the elderly, young children, socioeconomic and technology barriers, and AI recommendations. Additionally, the summary omits key feedback from the original text, such as requests for more masks and observations about volunteers being too busy, resulting in a low-quality summarization.",0.0,"The score is 0.00 because all factual alignments between the actual output and the context are supported, with no contradictions or unsupported claims present."
131,4,0,1,50,2288,0.6,"The score is 0.60 because the summary omits key feedback present in the original text, such as suggestions for reminders before activities and comments about volunteers being too busy to answer questions. This reduces the summary's completeness and accuracy.",0.02,"The score is 0.02 because the actual output is almost entirely aligned with the context, with only one minor omission regarding explicit mention of equal distribution to improve trust, resulting in a very low hallucination score."
132,6,0,1,50,2983,0.38461538461538464,"The score is 0.38 because the summary introduces substantial extra information not present in the original text, such as prioritizing specific groups and using certain communication channels, and omits key feedback details that the original text provides. This reduces the summary's accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinations."
133,8,0,1,50,2341,0.4,"The score is 0.40 because the summary introduces significant extra information not present in the original text, such as references to socioeconomic status, health disparities, and targeted interventions, while omitting specific feedback and observations that the original text provides. This reduces the summary's fidelity to the source material.",0.6,"The score is 0.60 because while the actual output aligns with many factual details from the context, it omits several key facts and requirements, leading to partial coverage and moderate risk of hallucination due to incomplete representation."
134,10,0,1,50,2204,0.7272727272727273,"The score is 0.73 because the summary introduces extra information not present in the original text, such as claims about the Red Cross only assisting certain neighborhoods, proximity to the main road affecting support, and systemic inequalities or biases. However, there are no direct contradictions, so the summary still retains a fair amount of accuracy.",0.28,"The score is 0.28 because the actual output aligns with most factual details from the context, but it omits several specific concerns and suggestions, resulting in minor hallucinations due to incomplete coverage."
135,12,0,1,50,2213,0.4,"The score is 0.40 because the summary introduces several pieces of extra information not present in the original text, such as specific impacts on marginalized groups and infrastructure-related inequalities, and omits answers to questions that the original text addresses, like feedback on reminders, masks, and volunteer availability. This reduces the summary's fidelity and completeness.",0.32,"The score is 0.32 because the actual output aligns with most factual details from the context, but it omits several specific concerns and suggestions, resulting in some contradictions. The omissions are not major fabrications but indicate partial coverage, justifying a moderate hallucination score."
136,14,0,1,50,3039,0.08333333333333333,"The score is 0.08 because the summary introduces significant contradictions and adds substantial extra information not present in the original text, such as references to specific vulnerable groups and AI recommendations. It also omits details that the original text can answer, like feedback about reminders, resulting in a poor summarization quality.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinated information."
137,16,0,1,50,2508,0.16666666666666666,"The score is 0.17 because the summary introduces significant extra information not present in the original text and omits key details that the original text can answer, resulting in a poor representation of the source material.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims present."
138,18,0,1,50,3116,0.25,"The score is 0.25 because the summary introduces substantial extra information not present in the original text, such as references to specific marginalized groups, systemic inequalities, and detailed accessibility measures. Additionally, the summary omits key feedback details that the original text provides, resulting in a significant loss of fidelity to the source material.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating that the output is fully grounded in the provided information with no hallucinations."
139,20,0,1,50,3206,0.4,"The score is 0.40 because the summary introduces several pieces of extra information not present in the original text, such as specific groups feeling excluded, the use of feedback forms, and details about the backgrounds of community members. Additionally, the summary omits answers to questions that the original text addresses, such as feedback about reminders, mask distribution, and volunteer availability. However, there are no direct contradictions, which prevents the score from being lower.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, with no contradictions or unsupported claims present."
140,2,0,2,50,2994,0.0,"The score is 0.00 because the summary introduces multiple pieces of extra information not present in the original text, especially regarding specific groups (low-income households, elderly individuals, people with disabilities), and contradicts the original text by attributing issues and recommendations to these groups without evidence. Additionally, the summary omits feedback present in the original text, such as requests for reminders, more masks, and comments about volunteers' availability.",0.14,"The score is 0.14 because the actual output is highly aligned with the context, with numerous factual alignments and only a few minor omissions or unaddressed concerns, resulting in a low hallucination score."
141,4,0,2,50,2599,0.07692307692307693,"The score is 0.08 because the summary introduces substantial extra information not present in the original text, such as AI analysis, specific recommendations, and targeted dissemination strategies, while omitting details that the original text can answer. This significantly reduces the summary's fidelity to the source.",0.12,"The score is 0.12 because the actual output aligns with the majority of factual details in the context, with only a few minor omissions or unaddressed concerns, resulting in a low hallucination score."
142,6,0,2,50,2290,0.4,"The score is 0.40 because the summary introduces extra information about discrimination, systemic inequality, and health risks that is not present in the original text, and it omits specific feedback and suggestions that the original text provides, such as requests for reminders, more masks, and multi-channel announcements.",0.48,"The score is 0.48 because the actual output aligns with many key factual details from the context, but it omits several important points and suggestions present in the context. There are no clear hallucinations, but the omissions reduce completeness, resulting in a moderate hallucination score."
143,8,0,2,50,2988,0.1111111111111111,"The score is 0.11 because the summary introduces substantial extra information not present in the original text, such as references to specific vulnerable groups, systemic barriers, and detailed recommendations, while omitting key feedback found in the original text. This significantly reduces the summary's fidelity to the source material.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the provided contexts, with no contradictions or unsupported claims, indicating no hallucination."
144,10,0,2,50,2357,0.3,"The score is 0.30 because the summary introduces several inaccuracies, such as misrepresenting who is more likely to receive support and adding details about low-income and marginalized groups that are not present in the original text. It also omits specific feedback and details that the original text provides, resulting in a summary that is both misleading and incomplete.",0.54,"The score is 0.54 because while the actual output aligns with many key points in the context, it omits numerous specific details and suggestions present in the context, resulting in partial coverage and moderate hallucination risk."
145,12,0,2,50,2766,0.36363636363636365,"The score is 0.36 because the summary introduces several pieces of extra information not present in the original text, such as references to population density, systemic inequality, and specific impacts on marginalized groups. It also contradicts the original text regarding the presence of volunteers and omits key feedback about the need for more masks. These issues significantly reduce the summary's fidelity to the original content.",0.42,"The score is 0.42 because while the actual output aligns with the majority of factual points from the context, there are several omissions where it fails to address specific details such as poster visibility, hygiene supplies, clear signage, and certain eligibility criteria, indicating moderate but not severe hallucination."
146,14,0,2,50,2846,0.23076923076923078,"The score is 0.23 because the summary introduces significant extra information not present in the original text, such as specific references to low-income families, elderly individuals, and people with disabilities, and omits key feedback details like requests for reminders, long queues, and mask distribution. Additionally, it contradicts the original text regarding which groups are perceived to receive support, leading to a low summarization quality.",0.56,"The score is 0.56 because while there are many factual alignments between the actual output and the context, there are also several omissions and a few direct contradictions, such as misrepresenting which families are more likely to receive support. These gaps and inaccuracies increase the hallucination score above the ideal minimum."
147,16,0,2,50,2579,0.4,"The score is 0.40 because the summary introduces several pieces of extra information not present in the original text, such as references to marginalized communities, digital registration systems, and specific dissemination strategies. Additionally, the summary omits answers to some questions that the original text addresses, such as feedback about reminders, information channels, and volunteer availability. These issues significantly reduce the summary's fidelity to the original content.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
148,18,0,2,50,3031,0.2727272727272727,"The score is 0.27 because the summary introduces substantial extra information not present in the original text, such as specific references to low-income households, elderly, and people with disabilities, as well as recommendations and strategies not mentioned originally. Additionally, the summary omits answers to questions that the original text addresses, such as feedback about reminders and mask distribution. This significantly reduces the summary's fidelity to the source.",0.2,"The score is 0.20 because the actual output aligns with most factual details from the context, but it omits several specific eligibility criteria and rumors present in the context, resulting in minor hallucinations."
149,20,0,2,50,2519,0.36363636363636365,"The score is 0.36 because the summary introduces significant extra information not present in the original text, such as claims about lack of transparency, bias, exacerbation of inequalities, and specific recommendations. Additionally, the summary omits details that the original text covers, such as feedback about reminders and multi-channel announcements. These issues substantially reduce the summary's fidelity to the source.",0.66,"The score is 0.66 because while the actual output aligns with several key points from the context, it omits many specific details and recommendations present in the context, resulting in a significant number of contradictions and missing information."
