index,iteration,prompt_index,synthetic_count,n_feedback,output_len,summarization_score,summarization_reason,hallucination_score,hallucination_reason
73,17,1,1,50,3023,0.6,"The score is 0.60 because the summary introduces several pieces of extra information not present in the original text, such as specific numbers of feedback forms and form IDs, and makes inferences about accessibility and likelihood of receiving assistance that are not directly supported. Additionally, the summary omits some feedback details that the original text contains, such as suggestions for reminders and using multiple channels for announcements.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, with no contradictions or unsupported claims present."
74,18,0,1,50,2349,0.25,"The score is 0.25 because the summary introduces contradictions by misrepresenting the original text's statements about aid distribution and adds extra details about feedback forms and IDs that are not present in the original. Additionally, the summary omits several specific feedback points that the original text addresses, reducing its overall accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output align with the context, and there are no contradictions or unsupported claims, indicating no hallucination."
75,18,1,1,50,2389,0.631578947368421,"The score is 0.63 because the summary introduces several pieces of extra information not present in the original text, such as details about families leaving due to waiting times, factors affecting access to support, and specifics about feedback forms. Additionally, the summary omits some answerable details from the original text, like feedback about reminders before activities. However, there are no direct contradictions, so the summary retains some alignment with the original content.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the provided contexts, and there are no contradictions or unsupported claims."
76,19,0,1,50,4807,0.6,"The score is 0.60 because the summary introduces extra information not present in the original text, such as specific groups affected by registration issues and the number of feedback forms, while omitting some feedback details that the original text covers. However, there are no direct contradictions, so the summary is partially accurate but incomplete.",0.28,"The score is 0.28 because the actual output aligns with the majority of context points, accurately reflecting most factual details and recommendations, but omits several specific issues and suggestions present in the context, resulting in some minor hallucinations."
77,19,1,1,50,2609,0.8,"The score is 0.80 because the summary introduces a minor contradiction by stating that households farther from main roads reported receiving less support, which is not directly supported by the original text. Additionally, the summary includes extra details about feedback forms and IDs that are not present in the original text. However, the summary largely captures the main points, justifying a relatively high score.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the provided contexts, and there are no contradictions or unsupported claims."
78,20,0,1,50,2534,0.8,"The score is 0.80 because the summary introduces extra details not present in the original text, such as specifying the number of feedback forms and inferring concerns about equity and trust, which are not directly stated. Additionally, the summary omits some feedback details, like the suggestion for reminders before activities. However, there are no direct contradictions, and the summary largely aligns with the original content.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinated information."
79,20,1,1,50,1862,0.35294117647058826,"The score is 0.35 because the summary introduces several pieces of extra information, such as specific feedback form references and claims about disproportionate impacts, that are not present in the original text. While there are no direct contradictions, the addition of these details reduces the summary's fidelity to the source material.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
80,1,0,2,50,3051,0.46153846153846156,"The score is 0.46 because the summary introduces several pieces of extra information not present in the original text, such as the number of recommendations, explicit targeting of underserved groups, and details about feedback forms. Additionally, the summary omits specific feedback details that the original text provides, such as requests for reminders and more masks. While there are no direct contradictions, the presence of substantial extra information and missing answerable details lowers the summarization quality.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinated information."
81,1,1,2,50,2405,0.6363636363636364,"The score is 0.64 because the summary introduces extra details not present in the original text, such as specifying which households were less informed and the number of feedback forms, and omits the answer to a question about feedback on mask distribution. However, there are no direct contradictions, indicating a moderate level of accuracy.",0.0,"The score is 0.00 because all details in the actual output are fully aligned with the context, with no contradictions or unsupported information present."
82,2,0,2,50,2503,0.3333333333333333,"The score is 0.33 because the summary introduces several pieces of extra information not present in the original text, such as specific claims about exclusion and the number of feedback forms, and omits answers to questions that the original text addresses, like feedback on reminders, masks, and registration information.",0.1,"The score is 0.10 because the actual output aligns with the vast majority of factual details from the context, with only a few minor omissions or unaddressed points, indicating very low hallucination."
83,2,1,2,50,2622,0.45454545454545453,"The score is 0.45 because the summary introduces several pieces of extra information and specific details (such as feedback form IDs and the impact on certain groups) that are not present in the original text, and it also contradicts the original by referencing numbered snippets and IDs that do not exist. Additionally, the summary omits some answerable details from the original, such as feedback about masks. These issues significantly reduce the accuracy and reliability of the summary.",0.0,"The score is 0.00 because all factual alignments between the actual output and the context are supported, with no contradictions present."
84,3,0,2,50,426,0.0,"The score is 0.00 because the summary introduces multiple pieces of extra information not present in the original text, such as references to AI, evidence-based recommendations, and sector specification, while failing to address key feedback points and questions that the original text can answer.",0.0,"The score is 0.00 because there are no contradictions between the actual output and the context, and all alignments indicate that the output either matches or does not address the context without introducing any false or unsupported information."
85,3,1,2,50,2868,0.5,"The score is 0.50 because the summary introduces several pieces of extra information not present in the original text, such as specifying particular groups affected and referencing feedback form IDs, and omits details like suggestions for sharing announcements through multiple channels. However, there are no direct contradictions, so the summary is partially accurate but lacks completeness and introduces unsupported specifics.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context and there are no contradictions, indicating no hallucinated information."
86,4,0,2,50,3437,0.4,"The score is 0.40 because the summary introduces several pieces of extra information and contradicts the original text by mentioning specific feedback form IDs, communication channels, and distribution details not present in the original. Additionally, the summary omits answers to questions about feedback on reminders and mask distribution, reducing its accuracy and completeness.",0.2,"The score is 0.20 because the actual output aligns with most factual details in the context, but it omits several specific concerns and recommendations, resulting in minor hallucinations."
87,4,1,2,50,2942,,ERROR: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinated information."
88,5,0,2,50,2436,0.6,"The score is 0.60 because the summary introduces several pieces of extra information not present in the original text, such as the number and nature of recommendations, specific groups affected, and the number of feedback forms. Additionally, the summary omits details that the original text provides, like feedback about reminders and masks. However, there are no direct contradictions, which helps maintain some accuracy.",0.14,"The score is 0.14 because the actual output aligns with the majority of context points, with only a few omissions regarding specific concerns (e.g., water shortages at handwashing stations, mask provision, eligibility criteria, and poster visibility), resulting in a low but nonzero hallucination score."
89,5,1,2,50,3630,0.6923076923076923,"The score is 0.69 because the summary introduces several pieces of extra information not present in the original text, such as details about vaccines, specific groups disproportionately affected, and the number of feedback forms. It also contradicts the original text by mentioning vaccine access issues that were not discussed. These issues reduce the summary's accuracy and alignment with the source, justifying a moderate score.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims present."
90,6,0,2,50,2797,0.5625,"The score is 0.56 because the summary introduces several pieces of extra information not present in the original text, such as specifying 'less-served neighborhoods,' quantifying the number of families, and making generalized statements about equitable access and support. Additionally, the summary omits some feedback details that the original text provides, such as suggestions for reminders and requests for more masks. These issues reduce the summary's fidelity to the original content.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
91,6,1,2,50,2217,0.6,"The score is 0.60 because the summary introduces several pieces of extra information not present in the original text, such as specifying the most common issues and details about unequal access, and omits answers to some questions that the original text addresses, like feedback on reminders and masks. However, there are no direct contradictions, so the summary retains some accuracy.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
92,7,0,2,50,2670,0.6,"The score is 0.60 because the summary introduces extra details not present in the original text, such as specifying elderly or disabled individuals as disadvantaged, and omits some feedback points that the original text addresses, like requests for reminders and additional masks.",0.28,"The score is 0.28 because the actual output closely aligns with most factual details from the context, with only a few omissions and no evidence of fabricated or unsupported information."
93,7,1,2,50,2089,0.0,"The score is 0.00 because the summary introduces extra information not present in the original text, such as specifying 'most common' or 'main' issues and referencing feedback form numbers, and omits details that the original text can answer, like suggestions for reminders and masks. This results in a summary that does not accurately reflect the original content.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims present."
94,8,0,2,50,3003,0.2727272727272727,"The score is 0.27 because the summary introduces several pieces of extra information, such as specific feedback form codes and the number of forms, which are not present in the original text. Additionally, the summary omits answers to some questions that the original text addresses, such as feedback about reminders, mask distribution, and queue length. This reduces the summary's accuracy and completeness.",0.0,"The score is 0.00 because all factual alignments show the actual output consistently matches the context with no contradictions, indicating no hallucinations."
95,8,1,2,50,2733,0.5,"The score is 0.50 because, while the summary does not contradict the original text, it introduces several pieces of extra information not present in the original, particularly regarding the impact on marginalized and disabled groups, and omits specific feedback details such as requests for more masks. This reduces the summary's accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context and there are no contradictions, indicating no hallucinated information."
96,9,0,2,50,3850,0.6,"The score is 0.60 because the summary introduces extra information not present in the original text, such as specific equity gaps and risks to marginalized groups, and omits details that the original text can answer, like feedback about reminders and mask distribution. However, there are no direct contradictions, so the summary retains some accuracy.",0.0,"The score is 0.00 because all factual alignments show that the actual output is fully supported by the context, with no contradictions or unsupported claims."
97,9,1,2,50,1963,0.6,"The score is 0.60 because the summary introduces extra details, such as specific numbers of feedback forms and feedback IDs, that are not present in the original text. Additionally, the summary omits some feedback points that the original text addresses, such as suggestions for reminders before activities and sharing announcements through multiple channels. These issues reduce the summary's accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, with no contradictions or unsupported claims present."
98,10,0,2,50,3696,0.5294117647058824,"The score is 0.53 because the summary introduces several pieces of extra information not present in the original text, such as specific numbers of feedback forms, explicit mention of underserved groups, and details about recommendations and affected populations. Additionally, the summary omits some details that the original text covers, such as feedback about reminders and mask distribution. However, there are no direct contradictions, so the summary is partially accurate but lacks completeness and introduces unsupported details.",0.28,"The score is 0.28 because the actual output closely aligns with most context points, as shown by numerous factual alignments and only a limited number of omissions or contradictions. The output generally avoids hallucinations, but the score is not zero due to several relevant context details being unaddressed."
99,10,1,2,50,2777,0.6842105263157895,"The score is 0.68 because the summary introduces several pieces of extra information not present in the original text, such as quantifying or prioritizing issues, specifying which groups made certain requests, and stating the number of feedback forms. Additionally, the summary omits details about suggestions for sharing announcements through multiple channels, which the original text covers. However, there are no direct contradictions, so the summary still retains some alignment with the original content.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
100,11,0,2,50,3242,0.4,"The score is 0.40 because the summary introduces several pieces of extra information not present in the original text and omits answers to specific feedback-related questions that the original text addresses. While there are no direct contradictions, the presence of unsupported details and missing key points significantly reduces the summary's accuracy.",0.0,"The score is 0.00 because all factual alignments show that the actual output is fully consistent with the context, and there are no contradictions or unsupported statements."
101,11,1,2,50,3043,0.6,"The score is 0.60 because the summary introduces several pieces of extra information and makes some claims that contradict the original text, such as overstating the exclusivity of testing and the impact on certain groups. Additionally, the summary omits specific feedback details present in the original text, reducing its accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
102,12,0,2,50,2886,0.4444444444444444,"The score is 0.44 because the summary introduces unsupported claims about exclusion of families far from main roads and main distribution points, adds details about requests for more convenient locations and the number of feedback forms that are not in the original text, and omits specific feedback about mask distribution. These issues significantly reduce the summary's accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output align with the context, and there are no contradictions or unsupported claims, indicating no hallucination."
103,12,1,2,50,2893,0.4,"The score is 0.40 because the summary introduces several pieces of extra information not present in the original text, such as specific impacts on families in less accessible areas and details about timing and communication challenges. Additionally, the summary omits some feedback details that the original text provides, such as requests for reminders, more masks, and clearer registration information. These issues significantly reduce the summary's fidelity to the original text.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucinations."
104,13,0,2,50,3459,0.8095238095238095,"The score is 0.81 because the summary generally aligns with the original text but introduces several pieces of extra information not directly supported by the original, such as specific claims about neighborhoods not receiving support, the number of feedback forms, and the severity of challenges for certain groups. These additions reduce the summary's accuracy, though there are no outright contradictions.",0.08,"The score is 0.08 because the actual output aligns with the vast majority of factual details in the context, with only a few minor omissions of specific eligibility or access criteria, resulting in a low hallucination score."
105,13,1,2,50,2735,0.6,"The score is 0.60 because the summary includes extra details not present in the original text, such as the total number of feedback forms and specific feedback form IDs, and it omits some feedback points that the original text addresses, reducing its completeness and accuracy.",0.1,"The score is 0.10 because the actual output aligns with nearly all factual details in the context, with only a few minor omissions and no clear hallucinations or unsupported claims."
106,14,0,2,50,3021,0.5454545454545454,"The score is 0.55 because the summary introduces several contradictions, such as attributing confusion and access issues to specific groups not mentioned in the original text, and adds extra details like the number of recommendations and feedback forms that are not present. Additionally, the summary omits some actionable feedback found in the original text, lowering its overall accuracy.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating no hallucination."
107,14,1,2,50,2626,0.3684210526315789,"The score is 0.37 because the summary introduces several pieces of extra information not present in the original text, such as specific attributions to feedback forms and details about social connections affecting access, which reduces its accuracy and alignment with the source.",0.08,"The score is 0.08 because the actual output closely aligns with the context in most cases, with only minor omissions (such as not mentioning certain solutions or eligibility criteria) and no evidence of fabricated or unsupported information."
108,15,0,2,50,3360,0.42857142857142855,"The score is 0.43 because the summary introduces several pieces of extra information not present in the original text, such as specifying that issues are unique to remote neighborhoods or marginalized groups, and referencing the number of feedback forms considered. While there are no direct contradictions, the addition of these details reduces the summary's fidelity to the original content.",0.0,"The score is 0.00 because all factual alignments indicate the actual output is fully consistent with the provided contexts, and there are no contradictions or unsupported claims."
109,15,1,2,50,3331,0.75,"The score is 0.75 because while the summary accurately covers much of the original text, it introduces extra details not present in the source, such as specific feelings of mistrust, the number of feedback forms, and feedback form IDs. Additionally, the summary omits some answerable details from the original, such as whether reminders before activities were suggested. Overall, the summary is fairly accurate but includes unnecessary additions and misses some specifics.",0.12,"The score is 0.12 because the actual output aligns with most factual details in the context, with only a few minor omissions or contradictions regarding specific issues like vaccination schedules and hygiene stations."
110,16,0,2,50,2534,0.45454545454545453,"The score is 0.45 because the summary introduces several pieces of extra information not present in the original text, such as specific communication channels, explicit prioritization of certain groups, and details about feedback forms. Additionally, the summary omits answers to questions about feedback on mask distribution and registration information, reducing its completeness and accuracy.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinated information."
111,16,1,2,50,2656,0.5714285714285714,"The score is 0.57 because the summary introduces extra details and quantifications not present in the original text, such as the frequency of issues and the number of people affected, and adds implications about underserved families and missed opportunities for people with disabilities. It also omits specific feedback about the need for clearer registration information, reducing its accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucination."
112,17,0,2,50,3693,0.7777777777777778,"The score is 0.78 because the summary introduces extra details not present in the original text, such as specifying which households are at risk or overlooked and mentioning the number of feedback forms, and it omits the point about feedback on sharing announcements through multiple channels. However, there are no direct contradictions, so the summary is generally accurate but could be improved by sticking closer to the original content.",0.0,"The score is 0.00 because all factual alignments indicate the actual output is fully supported by the context, with no contradictions or unsupported claims."
113,17,1,2,50,2354,0.3888888888888889,"The score is 0.39 because the summary introduces several pieces of extra information not present in the original text, such as specific attributions to feedback forms and claims about marginalized households, and it also misrepresents the original text by asserting negatives that were not directly stated. These issues significantly reduce the accuracy and reliability of the summary.",0.28,"The score is 0.28 because the actual output closely aligns with most factual details from the context, with only a few omissions and minor contradictions, indicating low but not zero hallucination."
114,18,0,2,50,3936,0.3076923076923077,"The score is 0.31 because the summary introduces substantial extra information not present in the original text, such as specific recommendations, affected groups, and details about feedback forms. Additionally, the summary omits at least one answerable point from the original text, reducing its completeness and accuracy.",0.28,"The score is 0.28 because while the actual output aligns with most factual contexts and recommendations, it fails to address or clarify several specific eligibility and access criteria mentioned in the contradictions, leading to some omissions but not major fabrications."
115,18,1,2,50,2946,0.5333333333333333,"The score is 0.53 because the summary introduces several pieces of extra information not present in the original text, such as specific impacts on certain groups and details about feedback forms, and omits at least one answerable point from the original text regarding communication improvements. However, there are no direct contradictions, so the summary is partially accurate but lacks completeness and introduces unsupported details.",0.32,"The score is 0.32 because while the actual output aligns with the majority of factual details in the context, there are several omissions of key requirements, beliefs, and suggestions (e.g., eligibility criteria, document requirements, use of volunteers, and communication methods) that result in partial coverage and minor factual gaps, but no major fabrications."
116,19,0,2,50,3254,0.5714285714285714,"The score is 0.57 because the summary introduces extra details not present in the original text, such as specific numbers, feedback form IDs, and claims about disproportionate effects on certain groups. Additionally, the summary omits some information that the original text provides, such as feedback about reminders before activities. However, there are no direct contradictions, so the summary partially reflects the original content but lacks completeness and accuracy.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinated information."
117,19,1,2,50,1596,0.0,"The score is 0.00 because the summary introduces direct contradictions to the original text, adds extra details not present (such as specific numbers and feedback IDs), and omits key feedback points that the original text contains. This results in a summary that is inaccurate and incomplete.",0.0,"The score is 0.00 because all factual statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims."
118,20,0,2,50,2661,0.5,"The score is 0.50 because the summary introduces several unsupported claims and inferences not present in the original text, such as the exclusion of marginalized groups and the prevalence of confusion in underserved areas. It also misrepresents some points, like the impact of distance from main roads on support. Additionally, the summary omits specific feedback about mask distribution, which the original text addresses.",0.02,"The score is 0.02 because the actual output is almost entirely aligned with the context, with only a minor contradiction due to a typographical error in the context, not a substantive factual mismatch."
119,20,1,2,50,2307,0.5,"The score is 0.50 because the summary introduces extra details, such as the number of feedback forms and specific form IDs, which are not present in the original text. While the content of the feedback is preserved, these additions reduce the summary's fidelity to the source.",0.02,"The score is 0.02 because there is strong factual alignment between the actual output and the context, with no substantive contradictions; the only noted issue is a minor typographical error in the context, which does not indicate hallucination."
120,1,0,5,50,3464,0.5652173913043478,"The score is 0.57 because the summary introduces several pieces of extra information not present in the original text, such as specific references to SMS reminders, simple language, and geographic or disability-related barriers that are not explicitly stated. Additionally, the summary omits at least one answerable detail from the original text regarding feedback about masks. These issues reduce the summary's accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinated information."
121,1,1,5,50,2792,0.7083333333333334,"The score is 0.71 because the summary introduces several pieces of extra information not present in the original text, such as inequitable access for remote neighborhoods, aid distribution favoring central locations, and the number of feedback forms considered. Additionally, the summary omits specific feedback about the need for more masks, which the original text addresses. However, there are no direct contradictions, and the summary generally aligns with the main points, justifying a moderately high score.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucinations."
122,2,0,5,50,4105,0.45454545454545453,"The score is 0.45 because the summary introduces several pieces of extra information and implications not present in the original text, such as specifying particular groups at risk and the impact on trust and participation, while omitting some details that the original text covers. This reduces the accuracy and completeness of the summary.",0.0,"The score is 0.00 because there are numerous factual alignments between the actual output and the context, with no contradictions present, indicating that the output is fully grounded in the provided information and contains no hallucinations."
123,2,1,5,50,3502,0.6666666666666666,"The score is 0.67 because the summary introduces unsupported claims and overstates evidence from the original text, such as asserting that access issues are established facts rather than perceptions and specifying impacts on certain groups without textual support. Additionally, it omits some details present in the original, like specific feedback about long queues.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, with no contradictions or unsupported claims present."
124,3,0,5,50,2908,0.6,"The score is 0.60 because the summary introduces several pieces of extra information not present in the original text, such as specific recommendations, categories, and details about vulnerable groups, while omitting some feedback details that the original text provides. However, there are no direct contradictions, so the summary retains some alignment with the original content.",0.2,"The score is 0.20 because the actual output closely aligns with most context points, with only minor omissions and no unsupported or fabricated information, indicating low hallucination but not perfect factual coverage."
125,3,1,5,50,2402,0.08333333333333333,"The score is 0.08 because the summary introduces substantial extra information not present in the original text and omits answers to several questions that the original text addresses, significantly reducing its accuracy and completeness.",0.32,"The score is 0.32 because the actual output aligns with most factual details from the context, but it omits several specific issues and requirements mentioned in the contradictions list, indicating some missing information but minimal hallucination."
126,4,0,5,50,3406,0.6,"The score is 0.60 because the summary includes extra details not present in the original text, such as the number of feedback forms and specific form IDs, and omits some feedback content that the original text provides, leading to a moderate loss of fidelity.",0.0,"The score is 0.00 because all factual statements in the actual output align with the context and there are no contradictions, indicating no hallucinated or unsupported information."
127,4,1,5,50,2065,0.4,"The score is 0.40 because the summary introduces several pieces of extra information not present in the original text, such as specifying issues as 'the most common' and detailing impacts on specific groups, which are not explicitly stated. Additionally, the summary omits some feedback details that the original text provides, such as suggestions for reminders, mask distribution, and communication channels. This reduces the summary's accuracy and completeness.",0.0,"The score is 0.00 because all factual alignments show that the actual output is fully supported by the context, with no contradictions or unsupported claims present."
128,5,0,5,50,2627,0.75,"The score is 0.75 because the summary introduces extra details not present in the original text, such as the number of feedback forms and specific IDs, and infers disproportionate impact without direct support. However, there are no direct contradictions, and the summary remains largely accurate.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinated or unsupported information."
129,5,1,5,50,3820,0.7,"The score is 0.70 because the summary introduces extra details not present in the original text, such as specifying who reported barriers, quantifying feedback, and describing the distribution of issues, while also omitting the original text's mention of suggestions for sharing announcements through multiple channels. However, there are no direct contradictions, so the summary still retains a fair amount of accuracy.",0.0,"The score is 0.00 because all factual statements in the actual output align with the context and there are no contradictions, indicating no hallucinated information."
130,6,0,5,50,2508,0.375,"The score is 0.38 because the summary introduces several pieces of extra information not present in the original text, such as specific claims about disproportionate effects on less accessible neighborhoods, the number of feedback forms, and special emphasis on certain groups. Additionally, the summary omits details that the original text can answer, such as feedback about the usefulness of more masks. However, there are no direct contradictions, which prevents the score from being lower.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
131,6,1,5,50,2005,0.8,"The score is 0.80 because the summary introduces extra information by explicitly stating which groups are at higher risk of being underserved, whereas the original text only provides evidence of challenges faced by certain groups without making these explicit claims. Additionally, the summary omits specific feedback about the need for more masks, which the original text addresses. However, there are no direct contradictions, and the summary remains largely faithful to the original content.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
132,7,0,5,50,3317,0.2727272727272727,"The score is 0.27 because the summary introduces significant extra information not present in the original text, such as specific references to the elderly, people with disabilities, and detailed implementation measures. Additionally, the summary omits at least one answerable point from the original text regarding feedback about mask distribution. These issues substantially reduce the summary's fidelity to the source.",0.38,"The score is 0.38 because while the actual output aligns with most factual contexts and addresses many key issues, it omits several specific concerns and suggestions present in the contexts, such as eligibility perceptions, documentation requirements, and operational details, resulting in some degree of factual incompleteness but minimal hallucination."
133,7,1,5,50,2376,0.1111111111111111,"The score is 0.11 because the summary introduces substantial extra information not present in the original text, such as specific impacts on remote families, the frequency of late information, and references to feedback form IDs. Additionally, the summary omits details that the original text can answer, such as feedback about masks and communication channels. These issues significantly reduce the summary's fidelity to the source.",0.22,"The score is 0.22 because the actual output aligns with most factual details in the context, but omits several specific points such as the need for more handwashing stations, additional hygiene supplies, and clear directions, resulting in minor factual gaps but no major hallucinations."
134,8,0,5,50,4344,0.6,"The score is 0.60 because the summary introduces extra details not present in the original text, such as the number of recommendations, feedback forms, and specific groups affected by barriers. Additionally, the summary omits some feedback details that the original text provides, reducing its completeness and accuracy.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
135,8,1,5,50,2894,0.08333333333333333,"The score is 0.08 because the summary introduces substantial extra information not present in the original text, such as specific impacts on remote or underserved neighborhoods, details about marginalized groups, and references to feedback form IDs. These additions go beyond what is supported by the original text, significantly reducing the accuracy and reliability of the summary.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinated information."
136,9,0,5,50,3792,0.35714285714285715,"The score is 0.36 because the summary introduces substantial extra information not present in the original text, such as specific numbers, formalized recommendations, and detailed barriers, while omitting at least one answerable point from the original text. However, there are no direct contradictions, which prevents the score from being lower.",0.34,"The score is 0.34 because the actual output aligns with most factual details in the context, as shown by numerous alignments, but it omits several specific concerns and requirements present in the context, leading to some contradictions and partial coverage."
137,9,1,5,50,3126,0.9230769230769231,"The score is 0.92 because the summary closely matches the original text with only minor extra details, such as mentioning feedback form counts and IDs, which do not significantly detract from the overall accuracy.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims present."
138,10,0,5,50,3107,0.5,"The score is 0.50 because, while the summary does not contradict the original text, it introduces several pieces of extra information not present in the original, such as references to specific vulnerable groups, accessibility issues, and feedback form details. Additionally, the summary omits the answer to at least one question that the original text addresses, indicating incomplete coverage.",0.0,"The score is 0.00 because there are no contradictions and all actual output statements either align with or do not contradict the context, indicating no hallucinated information."
139,10,1,5,50,1863,0.4,"The score is 0.40 because the summary introduces several pieces of extra information not present in the original text, such as specifying which issues are most common and attributing certain problems to specific groups, which the original text does not do. Additionally, the summary omits some feedback details that the original text provides, resulting in a less accurate and less comprehensive summary.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
140,11,0,5,50,2725,0.75,"The score is 0.75 because the summary introduces extra details not present in the original text, such as specific communication channels (posters, radio, SMS, community leaders), the number of feedback forms (44), and feedback form IDs. Additionally, the summary omits some answerable details from the original, such as whether feedback indicated that more masks would help families follow prevention measures. However, there are no direct contradictions, so the summary is generally accurate but lacks completeness and introduces unverifiable specifics.",0.06,"The score is 0.06 because the actual output closely aligns with the context in most areas, with only minor omissions (e.g., not mentioning handwashing station supplies or the speed of instructions), resulting in a low hallucination score."
141,11,1,5,50,2452,0.05263157894736842,"The score is 0.05 because the summary introduces substantial extra information not present in the original text, such as specific impacts on marginalized groups and references to particular feedback forms, while omitting details that the original text can answer, like suggestions for reminders and mask distribution. This significantly reduces the summary's fidelity to the source.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating no hallucinations."
142,12,0,5,50,1913,0.2,"The score is 0.20 because the summary introduces several pieces of extra information not present in the original text, such as specifying marginalized neighborhoods and disproportionate impacts, and omits key details like feedback about mask distribution and long queues. This significantly reduces the summary's accuracy and completeness.",0.0,"The score is 0.00 because all factual alignments show the actual output consistently matches the context, and there are no contradictions, indicating no hallucination."
143,12,1,5,50,3109,0.8461538461538461,"The score is 0.85 because the summary includes extra details about the number of feedback forms and the provision of feedback form IDs or snippets, which are not present in the original text. However, there are no contradictions, so the summary remains mostly accurate.",0.0,"The score is 0.00 because all factual alignments indicate that the actual output is fully consistent with the context, and there are no contradictions or unsupported statements."
144,13,0,5,50,3603,0.45454545454545453,"The score is 0.45 because the summary introduces several pieces of extra information not present in the original text, such as specific references to remote or underserved areas, prioritization recommendations, and feedback form details. Additionally, the summary omits answers to questions about reminders and mask distribution that the original text addresses, reducing its completeness and accuracy.",0.16,"The score is 0.16 because the actual output closely aligns with most context points, with only a few omissions (e.g., not addressing official document requirements, physical accessibility, crowding, and specific eligibility concerns), indicating minimal hallucination."
145,13,1,5,50,2619,0.25,"The score is 0.25 because the summary repeatedly presents rumors and beliefs from the original text as established facts, introduces interpretations and details not supported by the source, and omits specific feedback present in the original text. This results in significant distortion and loss of nuance, justifying the low score.",0.02,"The score is 0.02 because the actual output aligns with nearly all factual details from the context, with only one minor omission regarding physical accessibility at the entrance, indicating minimal hallucination."
146,14,0,5,50,3710,0.6,"The score is 0.60 because the summary introduces extra details not present in the original text, such as the number of recommendations and feedback forms, and the inclusion of feedback form IDs or snippets. Additionally, the summary omits specific feedback details that the original text provides, reducing its completeness and accuracy.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims present."
147,14,1,5,50,2530,0.8,"The score is 0.80 because the summary introduces extra details about the number of feedback forms and specific IDs or snippets that are not present in the original text, and it omits the ability to answer whether feedback suggested sharing announcements through multiple channels. Despite these issues, the summary remains largely faithful to the original content.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context and there are no contradictions, indicating no hallucinated information."
